coso	site	channel	origen
prisa-as_nba-mob-display-ldb2	as_nba		amazonPrisa
prisa-as_nba-mob-display-mldb1	as_nba		amazonPrisa
prisa-as_nba-mob-display-mldb2	as_nba		amazonPrisa
prisa-as_nba-mob-display-mpu1	as_nba		amazonPrisa
prisa-as_nba-mob-display-mpu2	as_nba		amazonPrisa
prisa-as_nba-mob-display-mpu3	as_nba		amazonPrisa
prisa-as_nba-mob-display-mpu4	as_nba		amazonPrisa
prisa-as_nba-mob-display-mpu5	as_nba		amazonPrisa
prisa-as_nba-mob-display-sticky	as_nba		amazonPrisa
prisa-as_nba-web-display-5	as_nba		amazonPrisa
prisa-as_nba-web-display-ldb1	as_nba		amazonPrisa
prisa-as_nba-web-display-ldb2	as_nba		amazonPrisa
prisa-as_nba-web-display-mldb1	as_nba		amazonPrisa
prisa-as_nba-web-display-mldb2	as_nba		amazonPrisa
prisa-as_nba-web-display-mpu1	as_nba		amazonPrisa
prisa-as_nba-web-display-mpu2	as_nba		amazonPrisa
prisa-as_nba-web-display-mpu3	as_nba		amazonPrisa
prisa-as_nba-web-display-mpu4	as_nba		amazonPrisa
prisa-as_nba-web-display-mpu5	as_nba		amazonPrisa
prisa-as_nba-web-display-sticky	as_nba		amazonPrisa
prisa-as_peru-mob-display-5	as		amazonPrisa
prisa-as_peru-mob-display-ldb1	as		amazonPrisa
prisa-as_peru-mob-display-ldb2	as		amazonPrisa
prisa-as_peru-mob-display-ldb3	as		amazonPrisa
prisa-as_peru-mob-display-ldb4	as		amazonPrisa
prisa-as_peru-mob-display-ldb5	as		amazonPrisa
prisa-as_peru-mob-display-mldb1	as		amazonPrisa
prisa-as_peru-mob-display-mldb2	as		amazonPrisa
prisa-as_peru-mob-display-mldb3	as		amazonPrisa
prisa-as_peru-mob-display-mldb4	as		amazonPrisa
prisa-as_peru-mob-display-mldb5	as		amazonPrisa
prisa-as_peru-mob-display-mpu1	as		amazonPrisa
prisa-as_peru-mob-display-mpu2	as		amazonPrisa
prisa-as_peru-mob-display-mpu3	as		amazonPrisa
prisa-as_peru-mob-display-mpu4	as		amazonPrisa
prisa-as_peru-mob-display-mpu5	as		amazonPrisa
prisa-as_peru-mob-display-sticky	as		amazonPrisa
prisa-as_peru-web-display-5	as		amazonPrisa
prisa-as_peru-web-display-ldb1	as		amazonPrisa
prisa-as_peru-web-display-ldb2	as		amazonPrisa
prisa-as_peru-web-display-ldb3	as		amazonPrisa
prisa-as_peru-web-display-ldb4	as		amazonPrisa
prisa-as_peru-web-display-ldb5	as		amazonPrisa
prisa-as_peru-web-display-mldb1	as		amazonPrisa
prisa-as_peru-web-display-mldb2	as		amazonPrisa
prisa-as_peru-web-display-mldb3	as		amazonPrisa
prisa-as_peru-web-display-mldb4	as		amazonPrisa
prisa-as_peru-web-display-mldb5	as		amazonPrisa
prisa-as_peru-web-display-mpu1	as		amazonPrisa
prisa-as_peru-web-display-mpu2	as		amazonPrisa
prisa-as_peru-web-display-mpu3	as		amazonPrisa
prisa-as_peru-web-display-mpu4	as		amazonPrisa
prisa-as_peru-web-display-mpu5	as		amazonPrisa
prisa-as_peru-web-display-sticky	as		amazonPrisa
prisa-as_resultados-mob-display-ldb1	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-ldb2	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mldb1	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mldb2	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mpu1	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mpu2	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mpu3	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mpu4	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-mpu5	as_resultados		amazonPrisa
prisa-as_resultados-mob-display-sticky	as_resultados		amazonPrisa
prisa-as_resultados-web-display-ldb1	as_resultados		amazonPrisa
prisa-as_resultados-web-display-ldb2	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mldb1	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mldb2	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mpu1	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mpu2	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mpu3	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mpu4	as_resultados		amazonPrisa
prisa-as_resultados-web-display-mpu5	as_resultados		amazonPrisa
prisa-as_resultados-web-display-sticky	as_resultados		amazonPrisa
prisa-as_results-web-display-ldb1	as		amazonPrisa
prisa-as_results-web-display-ldb2	as		amazonPrisa
prisa-as_results-web-display-mpu1	as		amazonPrisa
prisa-as_sa-mob-display-mpu1	as		amazonPrisa
prisa-as_sa-mob-display-mpu2	as		amazonPrisa
prisa-as_sa-mob-display-mpu5	as		amazonPrisa
prisa-as_sa-web-display-5	as		amazonPrisa
prisa-as_sa-web-display-ldb1	as		amazonPrisa
prisa-as_sa-web-display-ldb2	as		amazonPrisa
prisa-as_sa-web-display-mpu1	as		amazonPrisa
prisa-as_sa-web-display-mpu2	as		amazonPrisa
prisa-as_sa-web-display-mpu3	as		amazonPrisa
prisa-as_sa-web-display-mpu4	as		amazonPrisa
prisa-as_sa-web-display-mpu5	as		amazonPrisa
prisa-as_sa-web-display-sticky	as		amazonPrisa
prisa-as_servicios-mob-display-ldb1	as		amazonPrisa
prisa-as_servicios-mob-display-ldb2	as		amazonPrisa
prisa-as_servicios-mob-display-mldb1	as		amazonPrisa
prisa-as_servicios-mob-display-mldb2	as		amazonPrisa
prisa-as_servicios-mob-display-mpu1	as		amazonPrisa
prisa-as_servicios-mob-display-mpu2	as		amazonPrisa
prisa-as_servicios-mob-display-sticky	as		amazonPrisa
prisa-as_servicios-web-display-ldb1	as		amazonPrisa
prisa-as_servicios-web-display-ldb2	as		amazonPrisa
prisa-as_servicios-web-display-mldb1	as		amazonPrisa
prisa-as_servicios-web-display-mpu1	as		amazonPrisa
prisa-as_servicios-web-display-mpu2	as		amazonPrisa
prisa-as_servicios-web-display-sticky	as		amazonPrisa
prisa-as_tikitakas-mob-display-5	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-ldb1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-ldb2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mldb1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mldb2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mpu1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mpu2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mpu3	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mpu4	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-mpu5	as_tikitakas		amazonPrisa
prisa-as_tikitakas-mob-display-sticky	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-5	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-ldb1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-ldb2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mldb1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mldb2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mpu1	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mpu2	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mpu3	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mpu4	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-mpu5	as_tikitakas		amazonPrisa
prisa-as_tikitakas-web-display-sticky	as_tikitakas		amazonPrisa
prisa-as_us-mob-display-5	as		amazonPrisa
prisa-as_us-mob-display-ldb1	as		amazonPrisa
prisa-as_us-mob-display-ldb2	as		amazonPrisa
prisa-as_us-mob-display-ldb3	as		amazonPrisa
prisa-as_us-mob-display-ldb4	as		amazonPrisa
prisa-as_us-mob-display-ldb5	as		amazonPrisa
prisa-as_us-mob-display-mldb1	as		amazonPrisa
prisa-as_us-mob-display-mldb2	as		amazonPrisa
prisa-as_us-mob-display-mldb3	as		amazonPrisa
prisa-as_us-mob-display-mldb4	as		amazonPrisa
prisa-as_us-mob-display-mldb5	as		amazonPrisa
prisa-as_us-mob-display-mpu1	as		amazonPrisa
prisa-as_us-mob-display-mpu2	as		amazonPrisa
prisa-as_us-mob-display-mpu3	as		amazonPrisa
prisa-as_us-mob-display-mpu4	as		amazonPrisa
prisa-as_us-mob-display-mpu5	as		amazonPrisa
prisa-as_us-mob-display-sticky	as		amazonPrisa
prisa-as_us-web-display-5	as		amazonPrisa
prisa-as_us-web-display-ldb1	as		amazonPrisa
prisa-as_us-web-display-ldb2	as		amazonPrisa
prisa-as_us-web-display-ldb3	as		amazonPrisa
prisa-as_us-web-display-ldb4	as		amazonPrisa
prisa-as_us-web-display-ldb5	as		amazonPrisa
prisa-as_us-web-display-mldb1	as		amazonPrisa
prisa-as_us-web-display-mldb2	as		amazonPrisa
prisa-as_us-web-display-mldb3	as		amazonPrisa
prisa-as_us-web-display-mldb4	as		amazonPrisa
prisa-as_us-web-display-mldb5	as		amazonPrisa
prisa-as_us-web-display-mpu1	as		amazonPrisa
prisa-as_us-web-display-mpu2	as		amazonPrisa
prisa-as_us-web-display-mpu3	as		amazonPrisa
prisa-as_us-web-display-mpu4	as		amazonPrisa
prisa-as_us-web-display-mpu5	as		amazonPrisa
prisa-as_us-web-display-sticky	as		amazonPrisa
prisa-as-mob-display-4	as		amazonPrisa
prisa-as-mob-display-5	as		amazonPrisa
prisa-as-mob-display-ldb1	as		amazonPrisa
prisa-as-mob-display-ldb2	as		amazonPrisa
prisa-as-mob-display-ldb3	as		amazonPrisa
prisa-as-mob-display-ldb4	as		amazonPrisa
prisa-as-mob-display-ldb5	as		amazonPrisa
prisa-as-mob-display-mldb1	as		amazonPrisa
prisa-as-mob-display-mldb2	as		amazonPrisa
prisa-as-mob-display-mldb3	as		amazonPrisa
prisa-as-mob-display-mldb4	as		amazonPrisa
prisa-as-mob-display-mldb5	as		amazonPrisa
prisa-as-mob-display-mpu1	as		amazonPrisa
prisa-as-mob-display-mpu2	as		amazonPrisa
prisa-as-mob-display-mpu3	as		amazonPrisa
prisa-as-mob-display-mpu4	as		amazonPrisa
prisa-as-mob-display-mpu5	as		amazonPrisa
prisa-as-mob-display-sticky	as		amazonPrisa
prisa-as-mob-display-sticky5	as		amazonPrisa
prisa-as-mob-display-undefined	as		amazonPrisa
prisa-as-web-display-4	as		amazonPrisa
prisa-as-web-display-5	as		amazonPrisa
prisa-as-web-display-ldb1	as		amazonPrisa
prisa-as-web-display-ldb2	as		amazonPrisa
prisa-as-web-display-ldb3	as		amazonPrisa
prisa-as-web-display-ldb4	as		amazonPrisa
prisa-as-web-display-ldb5	as		amazonPrisa
prisa-as-web-display-mldb1	as		amazonPrisa
prisa-as-web-display-mldb2	as		amazonPrisa
prisa-as-web-display-mldb3	as		amazonPrisa
prisa-as-web-display-mldb4	as		amazonPrisa
prisa-as-web-display-mldb5	as		amazonPrisa
prisa-as-web-display-mpu1	as		amazonPrisa
prisa-as-web-display-mpu2	as		amazonPrisa
prisa-as-web-display-mpu3	as		amazonPrisa
prisa-as-web-display-mpu4	as		amazonPrisa
prisa-as-web-display-mpu5	as		amazonPrisa
prisa-as-web-display-sticky	as		amazonPrisa
prisa-cadenadial-web-display-ldb1	cadenadial		amazonPrisa
prisa-cadenadial-web-display-ldb2	cadenadial		amazonPrisa
prisa-cadenadial-web-display-mpu1	cadenadial		amazonPrisa
prisa-cadenadial-web-display-mpu2	cadenadial		amazonPrisa
prisa-cadenadial-web-display-mpu3	cadenadial		amazonPrisa
prisa-chile_tikitakas-mob-display-mldb1	as_tikitakas		amazonPrisa
prisa-chile_tikitakas-mob-display-mpu1	as_tikitakas		amazonPrisa
prisa-chile-mob-display-ldb1	as		amazonPrisa
prisa-chile-mob-display-mldb1	as		amazonPrisa
prisa-chile-mob-display-mldb2	as		amazonPrisa
prisa-chile-mob-display-mldb3	as		amazonPrisa
prisa-chile-mob-display-mldb4	as		amazonPrisa
prisa-chile-mob-display-mpu1	as		amazonPrisa
prisa-chile-mob-display-mpu2	as		amazonPrisa
prisa-chile-mob-display-mpu3	as		amazonPrisa
prisa-chile-mob-display-mpu4	as		amazonPrisa
prisa-chile-mob-display-mpu5	as		amazonPrisa
prisa-chile-mob-display-sticky	as		amazonPrisa
prisa-chile-web-display-ldb1	as		amazonPrisa
prisa-chile-web-display-mpu1	as		amazonPrisa
prisa-colombia_tikitakas-mob-display-mldb1	as_tikitakas		amazonPrisa
prisa-colombia_tikitakas-mob-display-mpu1	as_tikitakas		amazonPrisa
prisa-colombia_tikitakas-mob-display-sticky	as_tikitakas		amazonPrisa
prisa-colombia-mob-display-mldb1	as		amazonPrisa
prisa-colombia-mob-display-mldb2	as		amazonPrisa
prisa-colombia-mob-display-mldb4	as		amazonPrisa
prisa-colombia-mob-display-mpu1	as		amazonPrisa
prisa-colombia-mob-display-mpu2	as		amazonPrisa
prisa-colombia-mob-display-sticky	as		amazonPrisa
prisa-colombia-web-display-ldb1	as		amazonPrisa
prisa-colombia-web-display-ldb2	as		amazonPrisa
prisa-colombia-web-display-ldb4	as		amazonPrisa
prisa-colombia-web-display-ldb5	as		amazonPrisa
prisa-colombia-web-display-mpu1	as		amazonPrisa
prisa-colombia-web-display-mpu3	as		amazonPrisa
prisa-colombia-web-display-mpu4	as		amazonPrisa
prisa-elpais_babelia-web-display-ldb1	elpais_babelia		amazonPrisa
prisa-elpais_babelia-web-display-mpu1	elpais_babelia		amazonPrisa
prisa-elpais_babelia-web-display-mpu2	elpais_babelia		amazonPrisa
prisa-elpais_economia-mob-display-mldb1	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-mob-display-mpu1	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-mob-display-mpu2	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-mob-display-mpu3	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-mob-display-sticky5	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-web-display-ldb1	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-web-display-mpu1	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-web-display-mpu2	elpais_finanzas_economia		amazonPrisa
prisa-elpais_economia-web-display-mpu3	elpais_finanzas_economia		amazonPrisa
prisa-elpais_elcomidista-web-display-ldb1	elpais_comidista		amazonPrisa
prisa-elpais_elcomidista-web-display-mpu1	elpais_comidista		amazonPrisa
prisa-elpais_elcomidista-web-display-mpu2	elpais_comidista		amazonPrisa
prisa-elpais-mob-display-mldb1	elpais		amazonPrisa
prisa-elpais-mob-display-mldb3	elpais		amazonPrisa
prisa-elpais-mob-display-mpu1	elpais		amazonPrisa
prisa-elpais-mob-display-mpu2	elpais		amazonPrisa
prisa-elpais-mob-display-sticky	elpais		amazonPrisa
prisa-elpais-mob-display-sticky5	elpais		amazonPrisa
prisa-elpais-web-display-ldb1	elpais		amazonPrisa
prisa-elpais-web-display-ldb2	elpais		amazonPrisa
prisa-elpais-web-display-ldb3	elpais		amazonPrisa
prisa-elpais-web-display-mpu1	elpais		amazonPrisa
prisa-elpais-web-display-mpu2	elpais		amazonPrisa
prisa-elpais-web-display-mpu3	elpais		amazonPrisa
prisa-elpais-web-display-mpu4	elpais		amazonPrisa
prisa-elpais-web-display-mpu5	elpais		amazonPrisa
prisa-elpais-web-display-sticky5	elpais		amazonPrisa
prisa-en-mob-display-mldb1	as		amazonPrisa
prisa-en-mob-display-mldb2	as		amazonPrisa
prisa-en-mob-display-mpu1	as		amazonPrisa
prisa-en-mob-display-mpu2	as		amazonPrisa
prisa-en-mob-display-mpu3	as		amazonPrisa
prisa-en-mob-display-mpu4	as		amazonPrisa
prisa-en-mob-display-sticky	as		amazonPrisa
prisa-en-web-display-ldb1	as		amazonPrisa
prisa-en-web-display-ldb2	as		amazonPrisa
prisa-en-web-display-ldb3	as		amazonPrisa
prisa-en-web-display-ldb5	as		amazonPrisa
prisa-en-web-display-mpu1	as		amazonPrisa
prisa-en-web-display-mpu2	as		amazonPrisa
prisa-en-web-display-mpu3	as		amazonPrisa
prisa-en-web-display-mpu5	as		amazonPrisa
prisa-en-web-display-sticky	as		amazonPrisa
prisa-huffingtonpost_ciencia-mob-display-mldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-mob-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-mob-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-mob-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-ldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-ldb2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-ldb3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-mpu4	huffingtonpost		amazonPrisa
prisa-huffingtonpost_ciencia-web-display-mpu5	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-ldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-ldb2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-ldb3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mpu4	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-mpu5	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-mob-display-sticky	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-ldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-ldb2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-ldb3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-mpu4	huffingtonpost		amazonPrisa
prisa-huffingtonpost_economia-web-display-mpu5	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-ldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-ldb2	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-ldb3	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mpu4	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-mpu5	huffingtonpost		amazonPrisa
prisa-huffingtonpost-mob-display-sticky	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-ldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-ldb2	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-ldb3	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mldb1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mpu1	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mpu2	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mpu3	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mpu4	huffingtonpost		amazonPrisa
prisa-huffingtonpost-web-display-mpu5	huffingtonpost		amazonPrisa
prisa-los40-mob-display-mldb1	los40		amazonPrisa
prisa-los40-mob-display-mldb2	los40		amazonPrisa
prisa-los40-mob-display-mpu1	los40		amazonPrisa
prisa-los40-mob-display-mpu3	los40		amazonPrisa
prisa-los40-mob-display-mpu4	los40		amazonPrisa
prisa-los40-mob-display-mpu5	los40		amazonPrisa
prisa-los40-web-display-ldb1	los40		amazonPrisa
prisa-los40-web-display-ldb2	los40		amazonPrisa
prisa-los40-web-display-ldb3	los40		amazonPrisa
prisa-los40-web-display-ldb4	los40		amazonPrisa
prisa-los40-web-display-ldb5	los40		amazonPrisa
prisa-los40-web-display-mpu1	los40		amazonPrisa
prisa-los40-web-display-mpu2	los40		amazonPrisa
prisa-los40-web-display-mpu3	los40		amazonPrisa
prisa-mexico_tikitakas-web-display-ldb1	as_tikitakas		amazonPrisa
prisa-mexico_tikitakas-web-display-mpu1	as_tikitakas		amazonPrisa
prisa-mexico-mob-display-mldb1	as		amazonPrisa
prisa-mexico-mob-display-mldb2	as		amazonPrisa
prisa-mexico-mob-display-mldb3	as		amazonPrisa
prisa-mexico-mob-display-mldb5	as		amazonPrisa
prisa-mexico-mob-display-mpu1	as		amazonPrisa
prisa-mexico-mob-display-mpu2	as		amazonPrisa
prisa-mexico-mob-display-mpu3	as		amazonPrisa
prisa-mexico-mob-display-mpu4	as		amazonPrisa
prisa-mexico-mob-display-mpu5	as		amazonPrisa
prisa-mexico-mob-display-sticky	as		amazonPrisa
prisa-mexico-web-display-ldb1	as		amazonPrisa
prisa-mexico-web-display-ldb2	as		amazonPrisa
prisa-mexico-web-display-mpu1	as		amazonPrisa
prisa-mexico-web-display-mpu2	as		amazonPrisa
prisa-mexico-web-display-mpu3	as		amazonPrisa
prisa-mexico-web-display-mpu4	as		amazonPrisa
prisa-mexico-web-display-mpu5	as		amazonPrisa
prisa-m-mob-display-mldb1	sin identificar		amazonPrisa
prisa-m-mob-display-mpu1	sin identificar		amazonPrisa
prisa-m-mob-display-mpu2	sin identificar		amazonPrisa
prisa-m-mob-display-mpu3	sin identificar		amazonPrisa
prisa-m-mob-display-sticky	sin identificar		amazonPrisa
prisa-peru_tikitakas-web-display-ldb1	as		amazonPrisa
prisa-peru_tikitakas-web-display-mpu1	as		amazonPrisa
prisa-peru-mob-display-ldb1	as		amazonPrisa
prisa-peru-mob-display-mldb1	as		amazonPrisa
prisa-peru-mob-display-mldb2	as		amazonPrisa
prisa-peru-mob-display-mpu1	as		amazonPrisa
prisa-peru-mob-display-mpu2	as		amazonPrisa
prisa-peru-mob-display-mpu3	as		amazonPrisa
prisa-peru-mob-display-mpu4	as		amazonPrisa
prisa-peru-mob-display-sticky	as		amazonPrisa
prisa-peru-web-display-ldb1	as		amazonPrisa
prisa-peru-web-display-ldb2	as		amazonPrisa
prisa-peru-web-display-mpu1	as		amazonPrisa
prisa-peru-web-display-mpu2	as		amazonPrisa
prisa-resultados-mob-display-ldb1	as		amazonPrisa
prisa-resultados-mob-display-ldb2	as		amazonPrisa
prisa-resultados-mob-display-mldb1	as		amazonPrisa
prisa-resultados-mob-display-mldb2	as		amazonPrisa
prisa-resultados-mob-display-mpu1	as		amazonPrisa
prisa-resultados-mob-display-mpu2	as		amazonPrisa
prisa-resultados-mob-display-mpu3	as		amazonPrisa
prisa-resultados-mob-display-mpu4	as		amazonPrisa
prisa-resultados-mob-display-mpu5	as		amazonPrisa
prisa-resultados-mob-display-sticky	as		amazonPrisa
prisa-resultados-web-display-ldb1	as		amazonPrisa
prisa-resultados-web-display-ldb2	as		amazonPrisa
prisa-resultados-web-display-mpu1	as		amazonPrisa
prisa-resultados-web-display-sticky	as		amazonPrisa
prisa-us_tikitakas-mob-display-mldb1	as_tikitakas		amazonPrisa
prisa-us_tikitakas-mob-display-sticky	as_tikitakas		amazonPrisa
prisa-us-mob-display-ldb2	as		amazonPrisa
prisa-us-mob-display-ldb4	as		amazonPrisa
prisa-us-mob-display-ldb5	as		amazonPrisa
prisa-us-mob-display-mldb1	as		amazonPrisa
prisa-us-mob-display-mldb2	as		amazonPrisa
prisa-us-mob-display-mpu1	as		amazonPrisa
prisa-us-mob-display-mpu3	as		amazonPrisa
prisa-us-mob-display-mpu4	as		amazonPrisa
prisa-us-mob-display-mpu5	as		amazonPrisa
prisa-us-mob-display-sticky	as		amazonPrisa
prisa-us-web-display-ldb1	as		amazonPrisa
prisa-us-web-display-mpu1	as		amazonPrisa
prisa-us-web-display-mpu2	as		amazonPrisa
prisa-www-mob-display-ldb1	sin identificar		amazonPrisa
prisa-www-mob-display-ldb2	sin identificar		amazonPrisa
prisa-www-mob-display-mldb1	sin identificar		amazonPrisa
prisa-www-mob-display-mpu2	sin identificar		amazonPrisa
prisa-www-mob-display-mpu3	sin identificar		amazonPrisa
prisa-www-mob-display-sticky	sin identificar		amazonPrisa
prisa-www-web-display-ldb1	sin identificar		amazonPrisa
prisa-www-web-display-ldb2	sin identificar		amazonPrisa
prisa-www-web-display-ldb3	sin identificar		amazonPrisa
prisa-www-web-display-mpu1	sin identificar		amazonPrisa
prisa-www-web-display-mpu2	sin identificar		amazonPrisa
prisa-www-web-display-mpu3	sin identificar		amazonPrisa
prisa-www-web-display-mpu4	sin identificar		amazonPrisa
prisa-www-web-display-mpu5	sin identificar		amazonPrisa
